pathway_model,metabolite,n_samples,spearman_rho,p_value,q_value_FDR,significant_p_0_05,significant_FDR_0_05
CORE_TK_var2,pterin,193,-0.20839565194166976,0.0036337907734704292,0.1039956311836061,True,False
CORE_EMP,palmitoleate (16:1n7),193,-0.20821537311041077,0.003663798466293057,0.10442805407889987,True,False
CORE_ASDO,4-hydroxybenzoate,193,0.2080451362330124,0.00369233968249022,0.10442805407889987,True,False
CORE_ASDO_var2,4-hydroxybenzoate,193,0.2080451362330124,0.00369233968249022,0.10442805407889987,True,False
CORE_TAL,"1,3,7-trimethylurate",193,-0.2078211697018549,0.0037301944329415303,0.10485224386382472,True,False
CORE_TAL,maltotriose,193,0.20761100900728865,0.0037660336523987295,0.10485224386382472,True,False
CORE_ASMO,N-propionylmethionine,193,0.2075029613790232,0.003784579864921043,0.10485224386382472,True,False
CORE_TAL,glycocholenate sulfate*,193,0.20747025328965346,0.0037902103736489087,0.10485224386382472,True,False
CORE_EMP,guanosine,193,-0.2074642113134982,0.0037912512909815455,0.10485224386382472,True,False
CORE_ASMO,carnitine,193,0.2074449605046772,0.003794569557467866,0.10485224386382472,True,False
CORE_ASMO,3-hydroxyhexanoate,193,0.2072032901949022,0.0038364496599607666,0.10560486621235514,True,False
CORE_EMP,pyridoxamine,193,0.20702278149488906,0.003868002130211868,0.10606856031592393,True,False
CORE_EMP_alt,inosine,193,-0.20689165909940707,0.003891068442770401,0.10629691518659141,True,False
CORE_TAL,urate,193,-0.20667464107923122,0.0039295175077197686,0.1067192583119787,True,False
CORE_EMP_alt,phenylacetate,193,0.20656615565407827,0.003948865905678276,0.1067192583119787,True,False
CORE_EMP,gamma-glutamylmethionine,193,0.2064594099121028,0.003967987766445714,0.1067192583119787,True,False
CORE_ASDO,N-acetyl-aspartyl-glutamate (NAAG),193,0.2061924218611982,0.004016180329137181,0.1067192583119787,True,False
CORE_ASDO_var2,N-acetyl-aspartyl-glutamate (NAAG),193,0.2061924218611982,0.004016180329137181,0.1067192583119787,True,False
CORE_TK_var1,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",193,-0.20619224400405958,0.00401621260810918,0.1067192583119787,True,False
CORE_ASMO,mevalonate,193,0.20601910567700463,0.004047746227374837,0.1067192583119787,True,False
CORE_ASDO,glucose,193,0.20595278008570625,0.00405988502929995,0.1067192583119787,True,False
CORE_ASDO_var2,glucose,193,0.20595278008570625,0.00405988502929995,0.1067192583119787,True,False
CORE_ASMO,O-sulfo-L-tyrosine,193,0.2057919355858161,0.004089458780802126,0.1067192583119787,True,False
CORE_EMP2,saccharopine,193,0.20563805352278192,0.004117933789389631,0.1067192583119787,True,False
CORE_EMP1,hexadecasphingosine (d16:1)*,193,0.20560865840121914,0.004123393452849966,0.1067192583119787,True,False
CORE_EMP2,pyrraline,193,-0.20556886549901696,0.004130794715920919,0.1067192583119787,True,False
CORE_TAL,1-methyladenine,193,0.20553113759809202,0.00413782294236474,0.1067192583119787,True,False
CORE_ASDO,cysteine s-sulfate,193,0.20550184126085577,0.004143287898967559,0.1067192583119787,True,False
CORE_ASDO_var2,cysteine s-sulfate,193,0.20550184126085577,0.004143287898967559,0.1067192583119787,True,False
CORE_ASDO,tyramine,193,0.20523900834580008,0.004192608294999251,0.10722372703381064,True,False
CORE_ASDO_var2,tyramine,193,0.20523900834580008,0.004192608294999251,0.10722372703381064,True,False
CORE_ASMO,1-palmitoyl-GPC (16:0),193,0.20505242443790456,0.004227940642098075,0.10774525763537567,True,False
CORE_TAL,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",193,0.20479300307587514,0.004277511062484975,0.10830122763958609,True,False
CORE_ASDO,2-hydroxybehenate,193,-0.20470312076765818,0.0042948074188743236,0.10830122763958609,True,False
CORE_ASDO_var2,2-hydroxybehenate,193,-0.20470312076765818,0.0042948074188743236,0.10830122763958609,True,False
CORE_ASMO,4-hydroxybenzoate,193,0.20460775106791854,0.0043132285053939885,0.10838677345261828,True,False
CORE_ASMO,phenylalanylglycine,193,0.20422107857227853,0.0043886464621585505,0.10989902182322037,True,False
CORE_TAL,1-oleoyl-GPE (18:1),193,0.20362227332137547,0.0045077813857381755,0.1124917624703935,True,False
CORE_ASDO,taurine,193,0.2033192973485795,0.004569160413067998,0.11323981064964402,True,False
CORE_ASDO_var2,taurine,193,0.2033192973485795,0.004569160413067998,0.11323981064964402,True,False
CORE_TK_var2,6-oxopiperidine-2-carboxylate,193,-0.20283037765076647,0.004669794278371154,0.11533752169730398,True,False
CORE_ASMO,norvaline,193,0.20268405540210943,0.004700296318487,0.11569466569600084,True,False
CORE_EMP,1-methyladenine,193,0.20259835211794242,0.004718244834431834,0.1157414345099401,True,False
CORE_ASDO,glycochenodeoxycholate,193,0.20236846062646624,0.004766694525623517,0.11584985180158028,True,False
CORE_ASDO_var2,glycochenodeoxycholate,193,0.20236846062646624,0.004766694525623517,0.11584985180158028,True,False
CORE_ASDO,palmitoyl sphingomyelin (d18:1/16:0),193,0.20227311927492644,0.004786918446598853,0.11584985180158028,True,False
CORE_ASDO_var2,palmitoyl sphingomyelin (d18:1/16:0),193,0.20227311927492644,0.004786918446598853,0.11584985180158028,True,False
CORE_ASMO,dimethylmalonic acid,193,-0.20201229624312994,0.0048426387648602505,0.11658399182334037,True,False
CORE_TAL,1-linoleoyl-2-linolenoyl-digalactosylglycerol (18:2/18:3)*,193,0.20166500678090707,0.004917734651726849,0.11658399182334037,True,False
CORE_TAL,creatine,193,0.20160752909270166,0.004930263592835923,0.11658399182334037,True,False
CORE_ASDO,deoxycholate,193,0.20159799943429316,0.004932343626123729,0.11658399182334037,True,False
CORE_ASDO_var2,deoxycholate,193,0.20159799943429316,0.004932343626123729,0.11658399182334037,True,False
CORE_ASMO,L-urobilin,193,-0.20142253638508387,0.004970782835686831,0.11658399182334037,True,False
CORE_ASDO,catechol sulfate,193,0.20121405723484903,0.005016804217726514,0.11658399182334037,True,False
CORE_ASDO_var2,catechol sulfate,193,0.20121405723484903,0.005016804217726514,0.11658399182334037,True,False
CORE_TAL,ursodeoxycholate,193,0.2012051852752638,0.0050187711374665555,0.11658399182334037,True,False
CORE_ASDO,taurochenodeoxycholate,193,0.20118313571543073,0.005023662536858034,0.11658399182334037,True,False
CORE_ASDO_var2,taurochenodeoxycholate,193,0.20118313571543073,0.005023662536858034,0.11658399182334037,True,False
CORE_ASDO,guanidinoacetate,193,0.20114199096187899,0.005032801385181346,0.11658399182334037,True,False
CORE_ASDO_var2,guanidinoacetate,193,0.20114199096187899,0.005032801385181346,0.11658399182334037,True,False
CORE_TAL,arabonate/xylonate,193,0.20100250079580262,0.005063895259948547,0.11658399182334037,True,False
CORE_ASMO,"N1,N12-diacetylspermine",193,0.20097786301509782,0.005069405157739201,0.11658399182334037,True,False
CORE_ASMO,kynurenine,193,0.2009488625779248,0.005075897591864791,0.11658399182334037,True,False
CORE_ASMO,creatinine,193,0.2007556101078694,0.005119352476702746,0.1165988593662001,True,False
CORE_ASDO,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.20071673613087107,0.005128133899960689,0.1165988593662001,True,False
CORE_ASDO_var2,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.20071673613087107,0.005128133899960689,0.1165988593662001,True,False
CORE_ASMO,glycylleucine,193,0.20065894194361858,0.005141214264899006,0.1165988593662001,True,False
CORE_TK_var1,linoleate (18:2n6),193,-0.2002764275412638,0.005228544267205053,0.11820771553317506,True,False
CORE_TAL,N-acetylmethionine,193,0.20019176287795787,0.005248052437320708,0.11827798180611546,True,False
CORE_ASMO,2-acetamidobutanoate,193,0.19932967150243222,0.0054504383213378,0.12245657686444927,True,False
CORE_ASDO,taurocholate,193,0.19911397070768827,0.005502157518272854,0.1228531270024267,True,False
CORE_ASDO_var2,taurocholate,193,0.19911397070768827,0.005502157518272854,0.1228531270024267,True,False
CORE_EMP1,phenylacetate,193,0.19882604863958545,0.005571878072827862,0.12386199070125986,True,False
CORE_EMP2,isoleucylglycine,193,-0.1987857886865018,0.0055816898194549994,0.12386199070125986,True,False
CORE_ASDO,lignoceroyl ethanolamide (24:0)*,193,-0.19862695677684977,0.005620549765129813,0.12396148289332173,True,False
CORE_ASDO_var2,lignoceroyl ethanolamide (24:0)*,193,-0.19862695677684977,0.005620549765129813,0.12396148289332173,True,False
CORE_EMP2,arachidonate (20:4n6),193,-0.19806467336146572,0.005760071889249482,0.12665133678435142,True,False
CORE_EMP,arginine,193,-0.19783932482239194,0.0058168529102026,0.12711531848045,True,False
CORE_ASDO,dehydrolithocholate,193,-0.1977714614062763,0.005834050251945223,0.12711531848045,True,False
CORE_ASDO_var2,dehydrolithocholate,193,-0.1977714614062763,0.005834050251945223,0.12711531848045,True,False
CORE_ASMO,N-acetylglycine,193,0.1974591433047736,0.005913782737216027,0.1283936563890863,True,False
CORE_TAL,galactonate,193,0.19740258242925326,0.005928326064554318,0.1283936563890863,True,False
CORE_ASMO,3-carboxyadipate,193,-0.19732630698107195,0.005947989177511407,0.1284338261922523,True,False
CORE_TK_var1,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],193,-0.19716669998211445,0.005989323168865112,0.12874327502443705,True,False
CORE_TK_var1,13-HODE + 9-HODE,193,-0.19713323273329417,0.005998022796479596,0.12874327502443705,True,False
CORE_EMP1,isoleucine,193,0.19686013528713653,0.006069436195278262,0.12890894327106,True,False
CORE_EMP,hexadecadienoate (16:2n6),193,-0.19667418941295872,0.006118493808043894,0.12890894327106,True,False
CORE_TAL,1-stearoyl-GPC (18:0),193,0.1966674730485209,0.006120272379805887,0.12890894327106,True,False
CORE_EMP,4-hydroxybenzoate,193,-0.19656902676139096,0.006146395169499168,0.12890894327106,True,False
CORE_EMP,6-oxopiperidine-2-carboxylate,193,0.19656735751295337,0.0061468389632756935,0.12890894327106,True,False
CORE_TAL,ribulose/xylulose,193,0.1965313416817186,0.006156421266778286,0.12890894327106,True,False
CORE_TAL,deoxymugineic acid,193,0.1964678137105442,0.006173355933591159,0.12890894327106,True,False
CORE_EMP2,methyl glucopyranoside (alpha + beta),193,-0.19644216388013458,0.006180205199978739,0.12890894327106,True,False
CORE_TK_var1,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,193,-0.19643381763794668,0.006182435357903788,0.12890894327106,True,False
CORE_ASDO,cysteine,193,0.19635937868617315,0.006202357642132255,0.12890894327106,True,False
CORE_ASDO_var2,cysteine,193,0.19635937868617315,0.006202357642132255,0.12890894327106,True,False
CORE_EMP,proline,193,0.19611666043480583,0.006267715878526246,0.1297262740787482,True,False
CORE_TK_var1,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,193,-0.196079936969179,0.006277658021836262,0.1297262740787482,True,False
CORE_ASDO,valylglutamine,193,0.19582598247620714,0.006346797434165503,0.13024719278655902,True,False
CORE_ASDO_var2,valylglutamine,193,0.19582598247620714,0.006346797434165503,0.13024719278655902,True,False
CORE_TAL,kynurenine,193,0.19573875461278087,0.006370701718376624,0.13024719278655902,True,False
CORE_EMP2,trimethylamine N-oxide,193,-0.19572271780353614,0.00637510524870429,0.13024719278655902,True,False
CORE_EMP1,pyridoxamine,193,0.19562557325177188,0.006401838201963987,0.13042389014848665,True,False
CORE_TK_var1,"2,4-dihydroxyhydrocinnamate",193,0.19547233053789861,0.006444212132011383,0.13069872612041378,True,False
CORE_TK_var2,pyridoxamine,193,-0.1953856111559428,0.00646830211202317,0.13069872612041378,True,False
CORE_EMP_alt,p-cresol sulfate,193,0.19538060340854027,0.006469695677341613,0.13069872612041378,True,False
CORE_TK_var1,erythronate*,193,-0.19516351957694567,0.006530364346003,0.13082677769689663,True,False
CORE_ASDO,O-sulfo-L-tyrosine,193,0.19510705714973126,0.006546226925346214,0.13082677769689663,True,False
CORE_ASDO_var2,O-sulfo-L-tyrosine,193,0.19510705714973126,0.006546226925346214,0.13082677769689663,True,False
CORE_ASDO,10-hydroxystearate,193,-0.19487522707790292,0.006611718346366599,0.13082677769689663,True,False
CORE_ASDO_var2,10-hydroxystearate,193,-0.19487522707790292,0.006611718346366599,0.13082677769689663,True,False
CORE_TAL,glucuronate,193,0.19486481400181954,0.006614673683202222,0.13082677769689663,True,False
CORE_ED_var1,carnitine,193,0.19473247172360658,0.0066523365594127245,0.13082677769689663,True,False
CORE_ED_var2,carnitine,193,0.19473247172360658,0.0066523365594127245,0.13082677769689663,True,False
CORE_EMP_alt,behenoyl ethanolamide (22:0)*,193,-0.1946026521019176,0.006689467246310619,0.13082677769689663,True,False
CORE_ASMO,5-hydroxylysine,193,0.19460260024323292,0.0066894821156618335,0.13082677769689663,True,False
CORE_ASMO,palmitoyl sphingomyelin (d18:1/16:0),193,0.19460260024323292,0.0066894821156618335,0.13082677769689663,True,False
CORE_TAL,4-hydroxyphenylacetate,193,0.19455592429234322,0.006702877389877178,0.13082677769689663,True,False
CORE_EMP2,5-aminovalerate,193,-0.19446911222691096,0.006727854741153172,0.13082677769689663,True,False
CORE_TK_var1,myristoleate (14:1n5),193,-0.19446168176017337,0.006729996467768809,0.13082677769689663,True,False
CORE_ASMO,taurolithocholate 3-sulfate,193,0.19402742490596842,0.00685622579990776,0.1322656860294153,True,False
CORE_TK_var1,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],193,-0.19402509214251376,0.006856909545932498,0.1322656860294153,True,False
CORE_ASMO,valylglycine,193,0.19401783905958794,0.006859035853438896,0.1322656860294153,True,False
CORE_TAL,linoleoyl ethanolamide,193,0.1938087143456729,0.00692059599372813,0.1325094545220542,True,False
CORE_ASDO,mevalonate,193,0.193787738987883,0.006926797608820636,0.1325094545220542,True,False
CORE_ASDO_var2,mevalonate,193,0.193787738987883,0.006926797608820636,0.1325094545220542,True,False
CORE_EMP_alt,gamma-glutamylglutamine,193,0.1936011030393675,0.006982197218561569,0.13299587828558587,True,False
CORE_ASMO,ribulose/xylulose,193,0.19357791812978686,0.006989106748507633,0.13299587828558587,True,False
CORE_ASDO,N-acetyl-cadaverine,193,0.1933268157006475,0.007064331129609675,0.13342789256136445,True,False
CORE_ASDO_var2,N-acetyl-cadaverine,193,0.1933268157006475,0.007064331129609675,0.13342789256136445,True,False
CORE_ASMO,leucylglutamine*,193,0.19331691419522987,0.007067312112928621,0.13342789256136445,True,False
CORE_ASMO,succinate,193,0.19291090807480782,0.0071905148985079445,0.1346698771885599,True,False
CORE_TAL,nicotianamine,193,0.19287999590993285,0.007199973098695207,0.1346698771885599,True,False
CORE_ASMO,"2,3-dimethylsuccinate",193,-0.19287224082524382,0.007202347660793792,0.1346698771885599,True,False
CORE_ASMO,glycine,193,0.1928432403880708,0.007211233607911488,0.1346698771885599,True,False
CORE_TAL,gentisate,193,0.19265916058156468,0.007267864998850214,0.1346698771885599,True,False
CORE_ASMO,2-hydroxybehenate,193,-0.1924518147987248,0.007332127947031392,0.1346698771885599,True,False
CORE_TAL,palmitoleoylcarnitine (C16:1)*,193,0.1923626967160842,0.0073599034895580695,0.1346698771885599,True,False
CORE_ED_var1,tyrosol,193,0.1923372896056547,0.007367839291160706,0.1346698771885599,True,False
CORE_ED_var2,tyrosol,193,0.1923372896056547,0.007367839291160706,0.1346698771885599,True,False
CORE_TAL,1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*,193,0.19232336987678572,0.007372190286886928,0.1346698771885599,True,False
CORE_ASDO,mannose,193,0.19231639002222808,0.007374372893923432,0.1346698771885599,True,False
CORE_ASDO_var2,mannose,193,0.19231639002222808,0.007374372893923432,0.1346698771885599,True,False
CORE_ASDO,"5alpha-androstan-3alpha,17alpha-diol disulfate",193,0.192252050419232,0.007394519046959196,0.1346698771885599,True,False
CORE_ASDO_var2,"5alpha-androstan-3alpha,17alpha-diol disulfate",193,0.192252050419232,0.007394519046959196,0.1346698771885599,True,False
CORE_ASMO,3-(4-hydroxyphenyl)propionate,193,0.19207956220918176,0.007448770798702777,0.13507635094667203,True,False
CORE_EMP2,N-acetyltyrosine,193,-0.19206205597991557,0.007454296682858496,0.13507635094667203,True,False
CORE_TAL,1-linoleoyl-GPC (18:2),193,0.191824221531844,0.007529731924847471,0.1361013199047618,True,False
CORE_ASMO,p-cresol sulfate,193,0.19158180132046754,0.007607319767506083,0.13621688194501505,True,False
CORE_TK_var1,3-methylxanthine,193,-0.19157129693926606,0.0076106977636989336,0.13621688194501505,True,False
CORE_ASMO,3-hydroxyphenylacetate,193,0.19156722115245872,0.007612008813353196,0.13621688194501505,True,False
CORE_EMP1,eicosanoylsphingosine (d20:1)*,193,0.1915417344512758,0.007620211622210079,0.13621688194501505,True,False
CORE_TAL,lignoceroyl ethanolamide (24:0)*,193,-0.1915096068174565,0.007630562993037448,0.13621688194501505,True,False
CORE_TK_var1,"3,7-dimethylurate",193,-0.19137766412050636,0.007673205555292253,0.13646426763045555,True,False
CORE_ASMO,deoxymugineic acid,193,0.19134971787366123,0.007682264650300187,0.13646426763045555,True,False
CORE_TAL,1-linoleoyl-GPE (18:2)*,193,0.19097113163321633,0.007805928139798659,0.13808684239154045,True,False
CORE_TAL,"12,13-DiHOME",193,0.19095298078430936,0.00781190123346485,0.13808684239154045,True,False
CORE_EMP2,oleoyl ethanolamide,193,-0.19083682762672932,0.007850221267861113,0.13842492856678323,True,False
CORE_ASDO,deoxymugineic acid,193,0.19066724231991775,0.007906469096258872,0.13854384006490095,True,False
CORE_ASDO_var2,deoxymugineic acid,193,0.19066724231991775,0.007906469096258872,0.13854384006490095,True,False
CORE_ASMO,daidzein,193,0.19050870519564417,0.00795937607303373,0.13854384006490095,True,False
CORE_ASDO,"N1,N12-diacetylspermine",193,0.19039925581829237,0.007996084800577612,0.13854384006490095,True,False
CORE_ASDO_var2,"N1,N12-diacetylspermine",193,0.19039925581829237,0.007996084800577612,0.13854384006490095,True,False
CORE_ASMO,cysteine s-sulfate,193,0.19036370300977917,0.008008041340846208,0.13854384006490095,True,False
CORE_EMP2,2-methylcitrate/homocitrate,193,-0.19033195940220834,0.008018730251108826,0.13854384006490095,True,False
CORE_EMP,cytidine,193,-0.19027429090326373,0.00803818118708964,0.13854384006490095,True,False
CORE_ASDO,arabonate/xylonate,193,0.19024207142791588,0.008049066692622503,0.13854384006490095,True,False
CORE_ASDO_var2,arabonate/xylonate,193,0.19024207142791588,0.008049066692622503,0.13854384006490095,True,False
CORE_ASDO,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.18991997226730842,0.008158611309055621,0.13968637115169857,True,False
CORE_ASDO_var2,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),193,0.18991997226730842,0.008158611309055621,0.13968637115169857,True,False
