,sample_id,pathway_model,n_core_steps,n_detected_steps,coverage,score_raw,SQ_score,condition
1450,SRR22709746,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1451,SRR22709746,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1452,SRR22709746,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1453,SRR22709746,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1454,SRR22709746,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1455,SRR22709746,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1456,SRR22709747,CORE_EMP1,4,0,0.0,0.0,0.0,HC
1457,SRR22709747,CORE_EMP2,4,1,0.25,3.2873198844600946,0.8218299711150236,HC
1458,SRR22709747,CORE_EMP,5,1,0.2,2.629855907568076,0.5259711815136152,HC
1459,SRR22709747,CORE_EMP_alt,5,2,0.4,4.287695861806173,1.7150783447224693,HC
1460,SRR22709747,CORE_TAL,5,1,0.2,1.6578399542380975,0.3315679908476195,HC
1461,SRR22709747,CORE_TK_var1,4,1,0.25,2.9731021299372498,0.7432755324843124,HC
1462,SRR22709747,CORE_TK_var2,6,1,0.16666666666666666,1.9820680866248332,0.33034468110413884,HC
1463,SRR22709747,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1464,SRR22709747,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1465,SRR22709747,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1466,SRR22709747,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1467,SRR22709747,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1468,SRR22709747,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1469,SRR22709748,CORE_EMP1,4,1,0.25,2.0714445872843297,0.5178611468210824,IBS
1470,SRR22709748,CORE_EMP2,4,1,0.25,3.2756553517853817,0.8189138379463454,IBS
1471,SRR22709748,CORE_EMP,5,2,0.4,4.277679951255768,1.7110719805023074,IBS
1472,SRR22709748,CORE_EMP_alt,5,2,0.4,4.277679951255768,1.7110719805023074,IBS
1473,SRR22709748,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1474,SRR22709748,CORE_TK_var1,4,1,0.25,2.9455675532835444,0.7363918883208861,IBS
1475,SRR22709748,CORE_TK_var2,6,2,0.3333333333333333,3.3597928694042007,1.1199309564680668,IBS
1476,SRR22709748,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1477,SRR22709748,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1478,SRR22709748,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1479,SRR22709748,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1480,SRR22709748,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1481,SRR22709748,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1482,SRR22709749,CORE_EMP1,4,0,0.0,0.0,0.0,IBS
1483,SRR22709749,CORE_EMP2,4,1,0.25,3.3393727881913473,0.8348431970478368,IBS
1484,SRR22709749,CORE_EMP,5,1,0.2,2.6714982305530777,0.5342996461106155,IBS
1485,SRR22709749,CORE_EMP_alt,5,1,0.2,2.6714982305530777,0.5342996461106155,IBS
1486,SRR22709749,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1487,SRR22709749,CORE_TK_var1,4,1,0.25,2.9415820891383397,0.7353955222845849,IBS
1488,SRR22709749,CORE_TK_var2,6,2,0.3333333333333333,3.187243765563872,1.0624145885212906,IBS
1489,SRR22709749,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1490,SRR22709749,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1491,SRR22709749,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1492,SRR22709749,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1493,SRR22709749,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1494,SRR22709749,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1495,SRR22709750,CORE_EMP1,4,1,0.25,2.407997688567658,0.6019994221419145,HC
1496,SRR22709750,CORE_EMP2,4,1,0.25,3.2971631464819087,0.8242907866204772,HC
1497,SRR22709750,CORE_EMP,5,2,0.4,4.564128668039653,1.8256514672158612,HC
1498,SRR22709750,CORE_EMP_alt,5,2,0.4,4.564128668039653,1.8256514672158612,HC
1499,SRR22709750,CORE_TAL,5,0,0.0,0.0,0.0,HC
1500,SRR22709750,CORE_TK_var1,4,1,0.25,2.8283459327492952,0.7070864831873238,HC
1501,SRR22709750,CORE_TK_var2,6,1,0.16666666666666666,1.885563955166197,0.31426065919436613,HC
1502,SRR22709750,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1503,SRR22709750,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1504,SRR22709750,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1505,SRR22709750,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1506,SRR22709750,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1507,SRR22709750,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1508,SRR22709751,CORE_EMP1,4,1,0.25,2.350807159967145,0.5877017899917862,HC
1509,SRR22709751,CORE_EMP2,4,1,0.25,3.236122301998027,0.8090305754995067,HC
1510,SRR22709751,CORE_EMP,5,2,0.4,4.469543569572137,1.7878174278288548,HC
1511,SRR22709751,CORE_EMP_alt,5,2,0.4,4.469543569572137,1.7878174278288548,HC
1512,SRR22709751,CORE_TAL,5,0,0.0,0.0,0.0,HC
1513,SRR22709751,CORE_TK_var1,4,1,0.25,3.0721424885425987,0.7680356221356497,HC
1514,SRR22709751,CORE_TK_var2,6,1,0.16666666666666666,2.0480949923617326,0.3413491653936221,HC
1515,SRR22709751,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1516,SRR22709751,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1517,SRR22709751,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1518,SRR22709751,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1519,SRR22709751,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1520,SRR22709751,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1521,SRR22709752,CORE_EMP1,4,1,0.25,2.3812180940779157,0.5953045235194789,IBS
1522,SRR22709752,CORE_EMP2,4,1,0.25,3.2111965998240533,0.8027991499560133,IBS
1523,SRR22709752,CORE_EMP,5,2,0.4,4.4739317551215745,1.7895727020486298,IBS
1524,SRR22709752,CORE_EMP_alt,5,2,0.4,4.4739317551215745,1.7895727020486298,IBS
1525,SRR22709752,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1526,SRR22709752,CORE_TK_var1,4,1,0.25,2.9811793351224845,0.7452948337806211,IBS
1527,SRR22709752,CORE_TK_var2,6,2,0.3333333333333333,3.4560724435041004,1.1520241478347,IBS
1528,SRR22709752,CORE_ED_var1,5,1,0.2,1.4210067951144558,0.2842013590228912,IBS
1529,SRR22709752,CORE_ED_var2,6,1,0.16666666666666666,1.1841723292620465,0.19736205487700775,IBS
1530,SRR22709752,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1531,SRR22709752,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1532,SRR22709752,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1533,SRR22709752,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1534,SRR22709753,CORE_EMP1,4,1,0.25,2.506649034861936,0.626662258715484,HC
1535,SRR22709753,CORE_EMP2,4,1,0.25,3.216741457654867,0.8041853644137168,HC
1536,SRR22709753,CORE_EMP,5,2,0.4,4.578712394013442,1.8314849576053769,HC
1537,SRR22709753,CORE_EMP_alt,5,2,0.4,4.578712394013442,1.8314849576053769,HC
1538,SRR22709753,CORE_TAL,5,0,0.0,0.0,0.0,HC
1539,SRR22709753,CORE_TK_var1,4,1,0.25,3.0161697500347295,0.7540424375086824,HC
1540,SRR22709753,CORE_TK_var2,6,2,0.3333333333333333,3.5139117133112947,1.171303904437098,HC
1541,SRR22709753,CORE_ED_var1,5,1,0.2,1.3987557534215331,0.2797511506843066,HC
1542,SRR22709753,CORE_ED_var2,6,1,0.16666666666666666,1.1656297945179441,0.19427163241965734,HC
1543,SRR22709753,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1544,SRR22709753,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1545,SRR22709753,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1546,SRR22709753,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1547,SRR22709754,CORE_EMP1,4,1,0.25,2.758126893055689,0.6895317232639222,IBS
1548,SRR22709754,CORE_EMP2,4,1,0.25,3.0165834795103903,0.7541458698775976,IBS
1549,SRR22709754,CORE_EMP,5,2,0.4,4.619768298052863,1.8479073192211453,IBS
1550,SRR22709754,CORE_EMP_alt,5,2,0.4,4.619768298052863,1.8479073192211453,IBS
1551,SRR22709754,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1552,SRR22709754,CORE_TK_var1,4,1,0.25,2.9545731875602317,0.7386432968900579,IBS
1553,SRR22709754,CORE_TK_var2,6,2,0.3333333333333333,3.3719837004707642,1.123994566823588,IBS
1554,SRR22709754,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1555,SRR22709754,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1556,SRR22709754,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1557,SRR22709754,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1558,SRR22709754,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1559,SRR22709754,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1560,SRR22709755,CORE_EMP1,4,1,0.25,2.3445582656401776,0.5861395664100444,IBS
1561,SRR22709755,CORE_EMP2,4,1,0.25,3.239793976356539,0.8099484940891347,IBS
1562,SRR22709755,CORE_EMP,5,2,0.4,4.467481793597374,1.7869927174389497,IBS
1563,SRR22709755,CORE_EMP_alt,5,2,0.4,4.467481793597374,1.7869927174389497,IBS
1564,SRR22709755,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1565,SRR22709755,CORE_TK_var1,4,1,0.25,3.0140445749477465,0.7535111437369366,IBS
1566,SRR22709755,CORE_TK_var2,6,2,0.3333333333333333,3.3770691626899336,1.1256897208966445,IBS
1567,SRR22709755,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1568,SRR22709755,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1569,SRR22709755,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1570,SRR22709755,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1571,SRR22709755,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1572,SRR22709755,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1573,SRR22709756,CORE_EMP1,4,1,0.25,2.320324864676832,0.580081216169208,IBS
1574,SRR22709756,CORE_EMP2,4,1,0.25,3.2107154323368996,0.8026788580842249,IBS
1575,SRR22709756,CORE_EMP,5,2,0.4,4.424832237610985,1.7699328950443942,IBS
1576,SRR22709756,CORE_EMP_alt,5,2,0.4,4.424832237610985,1.7699328950443942,IBS
1577,SRR22709756,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1578,SRR22709756,CORE_TK_var1,4,1,0.25,2.9805640862366345,0.7451410215591586,IBS
1579,SRR22709756,CORE_TK_var2,6,2,0.3333333333333333,3.3990045345235465,1.1330015115078487,IBS
1580,SRR22709756,CORE_ED_var1,5,1,0.2,1.538284950751477,0.30765699015029546,IBS
1581,SRR22709756,CORE_ED_var2,6,1,0.16666666666666666,1.281904125626231,0.2136506876043718,IBS
1582,SRR22709756,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1583,SRR22709756,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1584,SRR22709756,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1585,SRR22709756,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1586,SRR22709757,CORE_EMP1,4,1,0.25,2.4240741176872276,0.6060185294218069,HC
1587,SRR22709757,CORE_EMP2,4,1,0.25,3.2755497101875637,0.8188874275468909,HC
1588,SRR22709757,CORE_EMP,5,2,0.4,4.559699062299833,1.8238796249199334,HC
1589,SRR22709757,CORE_EMP_alt,5,2,0.4,4.559699062299833,1.8238796249199334,HC
1590,SRR22709757,CORE_TAL,5,0,0.0,0.0,0.0,HC
1591,SRR22709757,CORE_TK_var1,4,1,0.25,2.9482330451466305,0.7370582612866576,HC
1592,SRR22709757,CORE_TK_var2,6,2,0.3333333333333333,3.304447297079293,1.1014824323597643,HC
1593,SRR22709757,CORE_ED_var1,5,1,0.2,1.3594385448265955,0.2718877089653191,HC
1594,SRR22709757,CORE_ED_var2,6,1,0.16666666666666666,1.132865454022163,0.18881090900369382,HC
1595,SRR22709757,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1596,SRR22709757,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1597,SRR22709757,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1598,SRR22709757,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1599,SRR22709758,CORE_EMP1,4,1,0.25,2.374786122577119,0.5936965306442797,IBS
1600,SRR22709758,CORE_EMP2,4,1,0.25,3.3033034584881174,0.8258258646220293,IBS
1601,SRR22709758,CORE_EMP,5,2,0.4,4.542471664852189,1.8169886659408758,IBS
1602,SRR22709758,CORE_EMP_alt,5,2,0.4,4.542471664852189,1.8169886659408758,IBS
1603,SRR22709758,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1604,SRR22709758,CORE_TK_var1,4,1,0.25,3.0018001529115423,0.7504500382278856,IBS
1605,SRR22709758,CORE_TK_var2,6,2,0.3333333333333333,3.295815475372217,1.0986051584574055,IBS
1606,SRR22709758,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1607,SRR22709758,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1608,SRR22709758,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1609,SRR22709758,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1610,SRR22709758,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1611,SRR22709758,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1612,SRR22709759,CORE_EMP1,4,1,0.25,2.152162043340915,0.5380405108352287,IBS
1613,SRR22709759,CORE_EMP2,4,1,0.25,3.197813716753564,0.799453429188391,IBS
1614,SRR22709759,CORE_EMP,5,2,0.4,4.279980608075583,1.7119922432302332,IBS
1615,SRR22709759,CORE_EMP_alt,5,2,0.4,4.279980608075583,1.7119922432302332,IBS
1616,SRR22709759,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1617,SRR22709759,CORE_TK_var1,4,1,0.25,2.9482345490320836,0.7370586372580209,IBS
1618,SRR22709759,CORE_TK_var2,6,2,0.3333333333333333,3.3352385579456034,1.1117461859818678,IBS
1619,SRR22709759,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1620,SRR22709759,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1621,SRR22709759,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1622,SRR22709759,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1623,SRR22709759,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1624,SRR22709759,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1625,SRR22709760,CORE_EMP1,4,1,0.25,1.8362409452193162,0.45906023630482906,IBS
1626,SRR22709760,CORE_EMP2,4,1,0.25,3.1956952921668824,0.7989238230417206,IBS
1627,SRR22709760,CORE_EMP,5,2,0.4,4.025548989908959,1.6102195959635837,IBS
1628,SRR22709760,CORE_EMP_alt,5,3,0.6,5.495198137624688,3.2971188825748126,IBS
1629,SRR22709760,CORE_TAL,5,1,0.2,1.4696491477157285,0.2939298295431457,IBS
1630,SRR22709760,CORE_TK_var1,4,1,0.25,2.9179024128690396,0.7294756032172599,IBS
1631,SRR22709760,CORE_TK_var2,6,2,0.3333333333333333,3.1315025618254215,1.0438341872751404,IBS
1632,SRR22709760,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1633,SRR22709760,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1634,SRR22709760,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1635,SRR22709760,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1636,SRR22709760,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1637,SRR22709760,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1638,SRR22709761,CORE_EMP1,4,1,0.25,1.9256730460305493,0.48141826150763734,HC
1639,SRR22709761,CORE_EMP2,4,1,0.25,3.215185917141085,0.8037964792852712,HC
1640,SRR22709761,CORE_EMP,5,2,0.4,4.112687170537308,1.6450748682149232,HC
1641,SRR22709761,CORE_EMP_alt,5,2,0.4,4.112687170537308,1.6450748682149232,HC
1642,SRR22709761,CORE_TAL,5,0,0.0,0.0,0.0,HC
1643,SRR22709761,CORE_TK_var1,4,1,0.25,2.904322017406608,0.726080504351652,HC
1644,SRR22709761,CORE_TK_var2,6,2,0.3333333333333333,3.3651011200151455,1.1217003733383817,HC
1645,SRR22709761,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1646,SRR22709761,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1647,SRR22709761,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1648,SRR22709761,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1649,SRR22709761,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1650,SRR22709761,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1651,SRR22709762,CORE_EMP1,4,1,0.25,2.1936917198324526,0.5484229299581131,HC
1652,SRR22709762,CORE_EMP2,4,1,0.25,3.2423928984994554,0.8105982246248639,HC
1653,SRR22709762,CORE_EMP,5,2,0.4,4.348867694665526,1.7395470778662105,HC
1654,SRR22709762,CORE_EMP_alt,5,2,0.4,4.348867694665526,1.7395470778662105,HC
1655,SRR22709762,CORE_TAL,5,0,0.0,0.0,0.0,HC
1656,SRR22709762,CORE_TK_var1,4,1,0.25,2.960590050900027,0.7401475127250068,HC
1657,SRR22709762,CORE_TK_var2,6,1,0.16666666666666666,1.973726700600018,0.328954450100003,HC
1658,SRR22709762,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1659,SRR22709762,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1660,SRR22709762,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1661,SRR22709762,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1662,SRR22709762,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1663,SRR22709762,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1664,SRR22709763,CORE_EMP1,4,1,0.25,2.2816303366547666,0.5704075841636916,IBS
1665,SRR22709763,CORE_EMP2,4,1,0.25,3.2483662450678708,0.8120915612669677,IBS
1666,SRR22709763,CORE_EMP,5,2,0.4,4.42399726537811,1.769598906151244,IBS
1667,SRR22709763,CORE_EMP_alt,5,2,0.4,4.42399726537811,1.769598906151244,IBS
1668,SRR22709763,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1669,SRR22709763,CORE_TK_var1,4,1,0.25,2.9588038694392877,0.7397009673598219,IBS
1670,SRR22709763,CORE_TK_var2,6,2,0.3333333333333333,3.3881074308817247,1.1293691436272415,IBS
1671,SRR22709763,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1672,SRR22709763,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1673,SRR22709763,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1674,SRR22709763,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1675,SRR22709763,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1676,SRR22709763,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1677,SRR22709764,CORE_EMP1,4,1,0.25,2.4407508752635074,0.6101877188158769,IBS
1678,SRR22709764,CORE_EMP2,4,1,0.25,3.260297459542865,0.8150743648857163,IBS
1679,SRR22709764,CORE_EMP,5,2,0.4,4.560838667845099,1.8243354671380396,IBS
1680,SRR22709764,CORE_EMP_alt,5,2,0.4,4.560838667845099,1.8243354671380396,IBS
1681,SRR22709764,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1682,SRR22709764,CORE_TK_var1,4,1,0.25,3.047209471612207,0.7618023679030518,IBS
1683,SRR22709764,CORE_TK_var2,6,2,0.3333333333333333,3.313115248505682,1.1043717495018939,IBS
1684,SRR22709764,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1685,SRR22709764,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1686,SRR22709764,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1687,SRR22709764,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1688,SRR22709764,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1689,SRR22709764,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1690,SRR22709765,CORE_EMP1,4,1,0.25,2.3103158197466884,0.5775789549366721,HC
1691,SRR22709765,CORE_EMP2,4,1,0.25,3.2488418775791366,0.8122104693947841,HC
1692,SRR22709765,CORE_EMP,5,2,0.4,4.44732615786066,1.7789304631442642,HC
1693,SRR22709765,CORE_EMP_alt,5,3,0.6,5.835892417840862,3.501535450704517,HC
1694,SRR22709765,CORE_TAL,5,1,0.2,1.3885662599802022,0.27771325199604047,HC
1695,SRR22709765,CORE_TK_var1,4,1,0.25,3.0414528522166453,0.7603632130541613,HC
1696,SRR22709765,CORE_TK_var2,6,2,0.3333333333333333,3.329281250309807,1.1097604167699355,HC
1697,SRR22709765,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1698,SRR22709765,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1699,SRR22709765,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1700,SRR22709765,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1701,SRR22709765,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1702,SRR22709765,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1703,SRR22709766,CORE_EMP1,4,1,0.25,2.299670766218834,0.5749176915547085,HC
1704,SRR22709766,CORE_EMP2,4,1,0.25,3.245671302913999,0.8114178257284997,HC
1705,SRR22709766,CORE_EMP,5,2,0.4,4.436273655306266,1.7745094621225066,HC
1706,SRR22709766,CORE_EMP_alt,5,2,0.4,4.436273655306266,1.7745094621225066,HC
1707,SRR22709766,CORE_TAL,5,0,0.0,0.0,0.0,HC
1708,SRR22709766,CORE_TK_var1,4,1,0.25,3.0718175997358075,0.7679543999339519,HC
1709,SRR22709766,CORE_TK_var2,6,2,0.3333333333333333,3.3599829815677213,1.1199943271892403,HC
1710,SRR22709766,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
1711,SRR22709766,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
1712,SRR22709766,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1713,SRR22709766,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1714,SRR22709766,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1715,SRR22709766,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1716,SRR22709767,CORE_EMP1,4,1,0.25,1.9364967130687787,0.48412417826719467,HC
1717,SRR22709767,CORE_EMP2,4,1,0.25,3.1382013541224616,0.7845503385306154,HC
1718,SRR22709767,CORE_EMP,5,2,0.4,4.059758453752993,1.6239033815011972,HC
1719,SRR22709767,CORE_EMP_alt,5,3,0.6,5.022270376840435,3.013362226104261,HC
1720,SRR22709767,CORE_TAL,5,1,0.2,0.9625119230874427,0.19250238461748856,HC
1721,SRR22709767,CORE_TK_var1,4,1,0.25,2.8970569445638232,0.7242642361409558,HC
1722,SRR22709767,CORE_TK_var2,6,2,0.3333333333333333,3.175427492945196,1.058475830981732,HC
1723,SRR22709767,CORE_ED_var1,5,1,0.2,1.1284353202977822,0.22568706405955644,HC
1724,SRR22709767,CORE_ED_var2,6,1,0.16666666666666666,0.9403627669148186,0.15672712781913642,HC
1725,SRR22709767,CORE_ASDO,3,0,0.0,0.0,0.0,HC
1726,SRR22709767,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
1727,SRR22709767,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
1728,SRR22709767,CORE_ASMO,3,0,0.0,0.0,0.0,HC
1729,SRR22709768,CORE_EMP1,4,1,0.25,2.2310545648189755,0.5577636412047439,IBS
1730,SRR22709768,CORE_EMP2,4,1,0.25,3.182852530748863,0.7957131326872158,IBS
1731,SRR22709768,CORE_EMP,5,2,0.4,4.3311256764542705,1.7324502705817082,IBS
1732,SRR22709768,CORE_EMP_alt,5,2,0.4,4.3311256764542705,1.7324502705817082,IBS
1733,SRR22709768,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1734,SRR22709768,CORE_TK_var1,4,1,0.25,2.902027455840267,0.7255068639600667,IBS
1735,SRR22709768,CORE_TK_var2,6,2,0.3333333333333333,3.255274005550344,1.085091335183448,IBS
1736,SRR22709768,CORE_ED_var1,5,1,0.2,1.439478887077232,0.2878957774154464,IBS
1737,SRR22709768,CORE_ED_var2,6,1,0.16666666666666666,1.1995657392310266,0.1999276232051711,IBS
1738,SRR22709768,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1739,SRR22709768,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1740,SRR22709768,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1741,SRR22709768,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1742,SRR22709769,CORE_EMP1,4,1,0.25,2.1140260760514225,0.5285065190128556,IBS
1743,SRR22709769,CORE_EMP2,4,1,0.25,3.2295414717547533,0.8073853679386883,IBS
1744,SRR22709769,CORE_EMP,5,2,0.4,4.274854038244941,1.7099416152979765,IBS
1745,SRR22709769,CORE_EMP_alt,5,2,0.4,4.274854038244941,1.7099416152979765,IBS
1746,SRR22709769,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1747,SRR22709769,CORE_TK_var1,4,1,0.25,2.978275969884579,0.7445689924711447,IBS
1748,SRR22709769,CORE_TK_var2,6,2,0.3333333333333333,3.4244859097975713,1.141495303265857,IBS
1749,SRR22709769,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
1750,SRR22709769,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
1751,SRR22709769,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
1752,SRR22709769,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
1753,SRR22709769,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
1754,SRR22709769,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
1755,SRR22709770,CORE_EMP1,4,1,0.25,2.1807448010039128,0.5451862002509782,IBS
1756,SRR22709770,CORE_EMP2,4,1,0.25,3.3112470127745315,0.8278117531936329,IBS
1757,SRR22709770,CORE_EMP,5,2,0.4,4.393593451022755,1.7574373804091021,IBS
1758,SRR22709770,CORE_EMP_alt,5,2,0.4,4.393593451022755,1.7574373804091021,IBS
1759,SRR22709770,CORE_TAL,5,0,0.0,0.0,0.0,IBS
1760,SRR22709770,CORE_TK_var1,4,1,0.25,3.0002639221618463,0.7500659805404616,IBS
1761,SRR22709770,CORE_TK_var2,6,2,0.3333333333333333,3.4901609580105757,1.163386986003525,IBS
